ranking,word,word count,probability
154,Influencing,21,0.0008516505799334901
155,judicial,21,0.0008516505799334901
156,So,21,0.0008516505799334901
157,#politics,21,0.0008516505799334901
158,1st,21,0.0008516505799334901
159,'s,21,0.0008516505799334901
160,much,21,0.0008516505799334901
161,@350,21,0.0008516505799334901
162,law,21,0.0008516505799334901
163,http://…,20,0.0008110957904128478
164,@UN_Women:,20,0.0008110957904128478
165,separate,20,0.0008110957904128478
166,Sunshine,20,0.0008110957904128478
167,#Israelelex,20,0.0008110957904128478
168,#satx,20,0.0008110957904128478
169,#Beijing20,20,0.0008110957904128478
170,“There,20,0.0008110957904128478
171,#genderequality,20,0.0008110957904128478
172,highlight,20,0.0008110957904128478
173,Help,20,0.0008110957904128478
174,turn.,20,0.0008110957904128478
175,Only,20,0.0008110957904128478
